date_index,date,strategy_equity_usd,buy_hold_equity_usd
398,2025-08-12T00:00:00.000000000,10276.869838115543,11877.804328651953
399,2025-08-13T00:00:00.000000000,10276.869838115543,11849.773113387428
400,2025-08-14T00:00:00.000000000,10276.869838115543,11789.039708922908
401,2025-08-15T00:00:00.000000000,10283.321367165388,11753.352997358767
402,2025-08-18T00:00:00.000000000,10288.711880332963,11736.542427613875
403,2025-08-19T00:00:00.000000000,10357.888040204338,11502.610223452672
404,2025-08-20T00:00:00.000000000,10360.226259380957,11445.978815613524
405,2025-08-21T00:00:00.000000000,10344.167015353294,11590.616553895854
406,2025-08-22T00:00:00.000000000,10351.52079519829,11560.042904268948
407,2025-08-25T00:00:00.000000000,10351.52079519829,11668.940691768517
408,2025-08-26T00:00:00.000000000,10344.138642649319,11728.833922805057
409,2025-08-27T00:00:00.000000000,10323.056700411014,11833.698721868252
410,2025-08-28T00:00:00.000000000,10331.903363675625,11812.3074935602
411,2025-08-29T00:00:00.000000000,10342.558541101214,11688.52127620784
412,2025-09-02T00:00:00.000000000,10352.582604704192,12125.465815389076
413,2025-09-03T00:00:00.000000000,10354.764075137455,12191.892210907203
414,2025-09-04T00:00:00.000000000,10352.955309928644,12187.315607385046
415,2025-09-05T00:00:00.000000000,10380.925577334192,12094.935037910876
416,2025-09-08T00:00:00.000000000,10427.815435378081,11914.108285504215
417,2025-09-09T00:00:00.000000000,10313.977674604315,11523.429314627316
418,2025-09-10T00:00:00.000000000,10313.977674604315,11686.892112791842
419,2025-09-11T00:00:00.000000000,10224.191690049991,11890.367270065237
420,2025-09-12T00:00:00.000000000,10298.060232953903,12023.221331580984
421,2025-09-15T00:00:00.000000000,10298.229044895863,12096.649547235174
422,2025-09-16T00:00:00.000000000,10282.134502240517,12139.242473253273
423,2025-09-17T00:00:00.000000000,10268.18621957843,12082.729486700982
424,2025-09-18T00:00:00.000000000,10176.251538595288,12463.704702320229
425,2025-09-19T00:00:00.000000000,10077.8201069454,12989.58488260044
426,2025-09-22T00:00:00.000000000,10096.182709359719,12905.618824920542
427,2025-09-23T00:00:00.000000000,10107.848118354685,12797.633988475116
428,2025-09-24T00:00:00.000000000,10067.294850707702,13026.85991488629
429,2025-09-25T00:00:00.000000000,10051.037897549586,12955.157430693194
430,2025-09-26T00:00:00.000000000,10065.141222119379,12902.817168177871
431,2025-09-29T00:00:00.000000000,10067.386865002476,12912.956094245943
432,2025-09-30T00:00:00.000000000,10063.822210094231,12954.473265003684
433,2025-10-01T00:00:00.000000000,10060.566401976179,13039.391218277058
434,2025-10-02T00:00:00.000000000,10064.159058170082,13084.4459005867
435,2025-10-03T00:00:00.000000000,10071.396811187691,13016.826235816325
436,2025-10-06T00:00:00.000000000,10069.540165242952,13006.173669539481
437,2025-10-07T00:00:00.000000000,10078.62248947483,13086.049670783646
438,2025-10-08T00:00:00.000000000,10109.660459104713,12880.592590526883
439,2025-10-09T00:00:00.000000000,10219.70071481469,12428.071305894187
440,2025-10-10T00:00:00.000000000,10176.116272858422,12548.588444822517
441,2025-10-13T00:00:00.000000000,10177.099310132759,12554.160771451956
442,2025-10-14T00:00:00.000000000,10147.181541799757,12633.45960711757
443,2025-10-15T00:00:00.000000000,10166.534069852014,12537.333125153305
444,2025-10-16T00:00:00.000000000,10193.170624930895,12780.188969447026
445,2025-10-17T00:00:00.000000000,10368.897721316678,13274.53838376091
446,2025-10-20T00:00:00.000000000,10373.507762609266,13301.339467704158
447,2025-10-21T00:00:00.000000000,10251.70449302414,13080.84588594797
448,2025-10-22T00:00:00.000000000,10296.428304266918,13137.912033601473
449,2025-10-23T00:00:00.000000000,10328.64372069276,13300.882871914993
450,2025-10-24T00:00:00.000000000,10392.779160736085,13600.622011520449
451,2025-10-27T00:00:00.000000000,10392.611908946983,13610.231962784628
452,2025-10-28T00:00:00.000000000,10392.611908946983,13645.60386994399
453,2025-10-29T00:00:00.000000000,10359.961212488857,13731.345255045035
454,2025-10-30T00:00:00.000000000,10368.336362928805,13679.134335884877
455,2025-10-31T00:00:00.000000000,10370.562177045409,13612.186325657194
456,2025-11-03T00:00:00.000000000,10381.187613295184,13662.182134488574
457,2025-11-04T00:00:00.000000000,10381.321545193432,13667.241092899172
458,2025-11-05T00:00:00.000000000,10376.863782001617,13648.507885843544
459,2025-11-06T00:00:00.000000000,10357.870405987109,13582.578059805714
460,2025-11-07T00:00:00.000000000,10388.628763015497,13644.220760290636
461,2025-11-10T00:00:00.000000000,10327.790906340533,13935.813945932021
462,2025-11-11T00:00:00.000000000,10311.86294722274,13845.400551969627
463,2025-11-12T00:00:00.000000000,10300.677902286881,13819.049180595
464,2025-11-13T00:00:00.000000000,10289.560884356326,13791.682278504772
465,2025-11-14T00:00:00.000000000,10206.68383388522,13538.766171136169
466,2025-11-17T00:00:00.000000000,10206.370508394552,13537.754293830843
467,2025-11-18T00:00:00.000000000,10201.24322914065,13594.329819106508
468,2025-11-19T00:00:00.000000000,10166.552185387529,13476.89348050091
469,2025-11-20T00:00:00.000000000,10290.903885274394,13739.55211415963
470,2025-11-21T00:00:00.000000000,10387.40370532988,13961.937028315018
471,2025-11-24T00:00:00.000000000,10401.389410150143,14014.967036748409
472,2025-11-25T00:00:00.000000000,10414.430724154608,14044.284269011225
473,2025-11-26T00:00:00.000000000,10439.139165728075,14109.912810106403
474,2025-11-28T00:00:00.000000000,10522.046085520806,14323.34201739228
475,2025-12-01T00:00:00.000000000,10541.295955526324,14478.832218743579
476,2025-12-02T00:00:00.000000000,10546.637940066092,14375.255167862877
477,2025-12-03T00:00:00.000000000,10572.549887338819,14199.651084320092
478,2025-12-04T00:00:00.000000000,10542.450570893174,14102.190487890974
479,2025-12-05T00:00:00.000000000,10538.48173557898,14057.098292747465
480,2025-12-08T00:00:00.000000000,10546.111217906577,14021.135787219706
481,2025-12-09T00:00:00.000000000,10522.29033985503,14101.839309481746
482,2025-12-10T00:00:00.000000000,10530.678581975286,14063.850099788226
483,2025-12-11T00:00:00.000000000,10531.100557232583,14076.490400257608
484,2025-12-12T00:00:00.000000000,10546.816583558319,13863.958418296314
485,2025-12-15T00:00:00.000000000,10545.62818681125,13889.224424630373
486,2025-12-16T00:00:00.000000000,10577.084693262479,13748.41253009226
487,2025-12-17T00:00:00.000000000,10579.639834749963,13766.102837516097
488,2025-12-18T00:00:00.000000000,10622.449941625177,13840.752135034905
489,2025-12-19T00:00:00.000000000,10559.127594457814,13703.522020258186
490,2025-12-22T00:00:00.000000000,10558.347622311348,13773.636757784085
491,2025-12-23T00:00:00.000000000,10565.48358438935,13846.771455706814
492,2025-12-24T00:00:00.000000000,10568.652335922792,13826.021731994637
493,2025-12-26T00:00:00.000000000,10574.919714804608,13844.216000273012
494,2025-12-29T00:00:00.000000000,10561.427399827993,13809.784016914173
495,2025-12-30T00:00:00.000000000,10553.843626325126,13747.949751217026
496,2025-12-31T00:00:00.000000000,10544.465365435139,13704.899181839273
497,2026-01-02T00:00:00.000000000,10504.38372721311,13513.938505732513
498,2026-01-05T00:00:00.000000000,10396.844472757342,13263.870461747047
499,2026-01-06T00:00:00.000000000,10316.086513590353,13160.842748679608
