absolute_path,relative_path,filename,extension,file_type,size_bytes,size_mb,created_date,modified_date,category,confidence,rules_matched,needs_review
/home/thunderboltdy/ai-stocks/python-ai-service/COMPLETE_EXECUTION_MANUAL.md,COMPLETE_EXECUTION_MANUAL.md,COMPLETE_EXECUTION_MANUAL.md,.md,DOC_MARKDOWN,23131,0.0221,2025-12-18T21:49:49.584949,2025-12-18T21:49:49.584949,CONFIG,0.7,['documentation file'],False
/home/thunderboltdy/ai-stocks/python-ai-service/ITERATION_FIXES_SUMMARY.md,ITERATION_FIXES_SUMMARY.md,ITERATION_FIXES_SUMMARY.md,.md,DOC_MARKDOWN,7450,0.0071,2025-12-18T10:03:32.931550,2025-12-18T10:03:32.931550,CONFIG,0.7,['documentation file'],False
/home/thunderboltdy/ai-stocks/python-ai-service/TRAINING_WORKFLOW_GUIDE.md,TRAINING_WORKFLOW_GUIDE.md,TRAINING_WORKFLOW_GUIDE.md,.md,DOC_MARKDOWN,12274,0.0117,2025-12-18T21:49:49.584949,2025-12-18T21:49:49.584949,CORE_TRAINING,0.9,"[""name contains 'training_'"", 'documentation file']",False
/home/thunderboltdy/ai-stocks/python-ai-service/activate_gpu.sh,activate_gpu.sh,activate_gpu.sh,.sh,SCRIPT_SHELL,1175,0.0011,2025-12-14T22:40:46.432238,2025-12-14T22:40:46.432238,UTILITY,0.7,['script file'],False
/home/thunderboltdy/ai-stocks/python-ai-service/analysis/current_state_analysis.md,analysis/current_state_analysis.md,current_state_analysis.md,.md,DOC_MARKDOWN,10575,0.0101,2025-12-17T00:18:09.678559,2025-12-17T00:18:09.678559,CONFIG,0.7,['documentation file'],False
/home/thunderboltdy/ai-stocks/python-ai-service/analysis/current_system_state.json,analysis/current_system_state.json,current_system_state.json,.json,CONFIG_JSON,2892,0.0028,2025-12-18T22:50:59.191874,2025-12-18T22:50:59.191874,CONFIG,0.85,['config file type'],False
/home/thunderboltdy/ai-stocks/python-ai-service/analysis/gbm_diagnostics.py,analysis/gbm_diagnostics.py,gbm_diagnostics.py,.py,PYTHON_SOURCE,22746,0.0217,2025-12-14T20:14:30.247453,2025-12-14T20:14:30.247453,ORPHAN,0.75,['not imported anywhere'],False
/home/thunderboltdy/ai-stocks/python-ai-service/analysis/performance_diagnosis.md,analysis/performance_diagnosis.md,performance_diagnosis.md,.md,DOC_MARKDOWN,7279,0.0069,2025-12-17T00:18:09.678559,2025-12-17T00:18:09.678559,CONFIG,0.7,['documentation file'],False
/home/thunderboltdy/ai-stocks/python-ai-service/analysis/research_findings.md,analysis/research_findings.md,research_findings.md,.md,DOC_MARKDOWN,6905,0.0066,2025-12-17T00:18:09.678559,2025-12-17T00:18:09.678559,CONFIG,0.7,['documentation file'],False
/home/thunderboltdy/ai-stocks/python-ai-service/analyze_backtest_pickle.py,analyze_backtest_pickle.py,analyze_backtest_pickle.py,.py,PYTHON_SOURCE,16054,0.0153,2025-12-14T20:14:30.166096,2025-12-14T20:14:30.166096,TEST,0.95,"[""path contains 'test_'"", 'root level file not imported', ""name contains 'backtest_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/analyze_feature_variance.py,analyze_feature_variance.py,analyze_feature_variance.py,.py,PYTHON_SOURCE,1897,0.0018,2025-12-19T00:09:16.526499,2025-12-19T00:09:16.526499,ROOT_CLUTTER,0.9,"['root level file not imported', ""name contains 'feature_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/app.py,app.py,app.py,.py,PYTHON_SOURCE,6034,0.0058,2025-12-14T20:14:30.166096,2025-12-14T20:14:30.166096,ROOT_CLUTTER,0.9,['root level file not imported'],False
/home/thunderboltdy/ai-stocks/python-ai-service/audit_tools/audit_config/audit_settings.json,audit_tools/audit_config/audit_settings.json,audit_settings.json,.json,CONFIG_JSON,726,0.0007,2025-12-20T17:33:56.502413,2025-12-20T17:33:56.502413,CONFIG,0.9,"[""path contains 'config/'"", 'config file type', ""name contains 'settings'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/audit_tools/audit_config/categorization_rules.json,audit_tools/audit_config/categorization_rules.json,categorization_rules.json,.json,CONFIG_JSON,2259,0.0022,2025-12-20T17:33:56.130553,2025-12-20T17:33:56.126279,CONFIG,0.9,"[""path contains 'config/'"", 'config file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/audit_tools/audit_config/model_patterns.json,audit_tools/audit_config/model_patterns.json,model_patterns.json,.json,CONFIG_JSON,1560,0.0015,2025-12-20T17:33:56.305797,2025-12-20T17:33:56.301523,CONFIG,0.9,"[""path contains 'config/'"", 'config file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/audit_tools/audit_core/__init__.py,audit_tools/audit_core/__init__.py,__init__.py,.py,PYTHON_SOURCE,0,0.0,2025-12-20T17:33:05.256329,2025-12-20T17:33:05.256329,ORPHAN,0.75,['not imported anywhere'],False
/home/thunderboltdy/ai-stocks/python-ai-service/audit_tools/audit_core/categorizer.py,audit_tools/audit_core/categorizer.py,categorizer.py,.py,PYTHON_SOURCE,11087,0.0106,2025-12-20T17:38:19.894948,2025-12-20T17:38:19.890679,ORPHAN,0.75,['not imported anywhere'],False
/home/thunderboltdy/ai-stocks/python-ai-service/audit_tools/audit_core/dependency_graph.py,audit_tools/audit_core/dependency_graph.py,dependency_graph.py,.py,PYTHON_SOURCE,13481,0.0129,2025-12-20T17:39:16.144268,2025-12-20T17:39:16.140012,ORPHAN,0.75,['not imported anywhere'],False
/home/thunderboltdy/ai-stocks/python-ai-service/audit_tools/audit_core/file_discovery.py,audit_tools/audit_core/file_discovery.py,file_discovery.py,.py,PYTHON_SOURCE,6953,0.0066,2025-12-20T17:37:02.477724,2025-12-20T17:37:02.473455,ORPHAN,0.75,['not imported anywhere'],False
/home/thunderboltdy/ai-stocks/python-ai-service/audit_tools/audit_core/import_analyzer.py,audit_tools/audit_core/import_analyzer.py,import_analyzer.py,.py,PYTHON_SOURCE,8509,0.0081,2025-12-20T17:37:38.827250,2025-12-20T17:37:38.827250,ORPHAN,0.75,['not imported anywhere'],False
/home/thunderboltdy/ai-stocks/python-ai-service/audit_tools/audit_core/model_analyzer.py,audit_tools/audit_core/model_analyzer.py,model_analyzer.py,.py,PYTHON_SOURCE,12633,0.012,2025-12-20T17:40:00.214375,2025-12-20T17:40:00.214375,ORPHAN,0.75,['not imported anywhere'],False
/home/thunderboltdy/ai-stocks/python-ai-service/audit_tools/audit_core/report_generator.py,audit_tools/audit_core/report_generator.py,report_generator.py,.py,PYTHON_SOURCE,17465,0.0167,2025-12-20T17:41:03.741585,2025-12-20T17:41:03.741585,ORPHAN,0.75,['not imported anywhere'],False
/home/thunderboltdy/ai-stocks/python-ai-service/audit_tools/audit_tests/__init__.py,audit_tools/audit_tests/__init__.py,__init__.py,.py,PYTHON_SOURCE,0,0.0,2025-12-20T17:33:05.256329,2025-12-20T17:33:05.256329,TEST,0.95,"[""path contains 'tests/'"", 'not imported anywhere']",False
/home/thunderboltdy/ai-stocks/python-ai-service/audit_tools/requirements_audit.txt,audit_tools/requirements_audit.txt,requirements_audit.txt,.txt,DOC_TEXT,61,0.0001,2025-12-20T17:33:55.831588,2025-12-20T17:33:55.831588,CONFIG,0.7,['documentation file'],False
/home/thunderboltdy/ai-stocks/python-ai-service/audit_tools/run_audit.py,audit_tools/run_audit.py,run_audit.py,.py,PYTHON_SOURCE,10641,0.0101,2025-12-20T17:42:19.829880,2025-12-20T17:41:42.991564,ORPHAN,0.75,['not imported anywhere'],False
/home/thunderboltdy/ai-stocks/python-ai-service/autonomous_loop.py,autonomous_loop.py,autonomous_loop.py,.py,PYTHON_SOURCE,4490,0.0043,2025-12-19T20:43:30.237089,2025-12-19T20:43:30.237089,ROOT_CLUTTER,0.9,['root level file not imported'],False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/AAPL_prediction_distribution.png,backtest_results/AAPL_20251219_010704/AAPL_prediction_distribution.png,AAPL_prediction_distribution.png,.png,OTHER,82833,0.079,2025-12-19T01:07:10.589474,2025-12-19T01:07:10.589474,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/backtest.pkl,backtest_results/AAPL_20251219_010704/backtest.pkl,backtest.pkl,.pkl,MODEL_PICKLE,49039,0.0468,2025-12-19T01:07:11.293475,2025-12-19T01:07:11.293475,ARTIFACT,0.95,"['model file type', ""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/backtest.png,backtest_results/AAPL_20251219_010704/backtest.png,backtest.png,.png,OTHER,98329,0.0938,2025-12-19T01:07:11.445475,2025-12-19T01:07:11.445475,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/backtest_daily_positions.csv,backtest_results/AAPL_20251219_010704/backtest_daily_positions.csv,backtest_daily_positions.csv,.csv,DATA_CSV,20263,0.0193,2025-12-19T01:07:13.481473,2025-12-19T01:07:13.481473,TEST,0.95,"[""path contains 'test_'"", 'data file type', ""name contains 'backtest_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/backtest_positions_hist.png,backtest_results/AAPL_20251219_010704/backtest_positions_hist.png,backtest_positions_hist.png,.png,OTHER,13982,0.0133,2025-12-19T01:07:13.581473,2025-12-19T01:07:13.581473,TEST,0.95,"[""path contains 'test_'"", ""name contains 'backtest_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/backtest_signals.csv,backtest_results/AAPL_20251219_010704/backtest_signals.csv,backtest_signals.csv,.csv,DATA_CSV,3947,0.0038,2025-12-19T01:07:13.481473,2025-12-19T01:07:13.481473,TEST,0.95,"[""path contains 'test_'"", 'data file type', ""name contains 'backtest_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/backtest_trades.csv,backtest_results/AAPL_20251219_010704/backtest_trades.csv,backtest_trades.csv,.csv,DATA_CSV,55178,0.0526,2025-12-19T01:07:13.477473,2025-12-19T01:07:13.477473,TEST,0.95,"[""path contains 'test_'"", 'data file type', ""name contains 'backtest_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/calibration_analysis.json,backtest_results/AAPL_20251219_010704/calibration_analysis.json,calibration_analysis.json,.json,CONFIG_JSON,3065,0.0029,2025-12-19T01:07:11.293475,2025-12-19T01:07:11.293475,TEST,0.95,"[""path contains 'test_'"", 'config file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/calibration_curve.png,backtest_results/AAPL_20251219_010704/calibration_curve.png,calibration_curve.png,.png,OTHER,32744,0.0312,2025-12-19T01:07:11.293475,2025-12-19T01:07:11.293475,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/confidence_analysis.json,backtest_results/AAPL_20251219_010704/confidence_analysis.json,confidence_analysis.json,.json,CONFIG_JSON,2798,0.0027,2025-12-19T01:07:10.789474,2025-12-19T01:07:10.789474,TEST,0.95,"[""path contains 'test_'"", 'config file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/confidence_sizing_comparison.json,backtest_results/AAPL_20251219_010704/confidence_sizing_comparison.json,confidence_sizing_comparison.json,.json,CONFIG_JSON,219,0.0002,2025-12-19T01:07:13.473473,2025-12-19T01:07:13.473473,TEST,0.95,"[""path contains 'test_'"", 'config file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/confidence_trade_log.csv,backtest_results/AAPL_20251219_010704/confidence_trade_log.csv,confidence_trade_log.csv,.csv,DATA_CSV,55178,0.0526,2025-12-19T01:07:10.797474,2025-12-19T01:07:10.797474,TEST,0.95,"[""path contains 'test_'"", 'data file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/dashboard.png,backtest_results/AAPL_20251219_010704/dashboard.png,dashboard.png,.png,OTHER,1126737,1.0745,2025-12-19T01:07:13.461473,2025-12-19T01:07:13.461473,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/drawdowns.csv,backtest_results/AAPL_20251219_010704/drawdowns.csv,drawdowns.csv,.csv,DATA_CSV,3177,0.003,2025-12-19T01:07:11.545475,2025-12-19T01:07:11.545475,TEST,0.95,"[""path contains 'test_'"", 'data file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/equity_comparison.csv,backtest_results/AAPL_20251219_010704/equity_comparison.csv,equity_comparison.csv,.csv,DATA_CSV,21532,0.0205,2025-12-19T01:07:11.521475,2025-12-19T01:07:11.521475,TEST,0.95,"[""path contains 'test_'"", 'data file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/equity_curve.png,backtest_results/AAPL_20251219_010704/equity_curve.png,equity_curve.png,.png,OTHER,69548,0.0663,2025-12-19T01:07:11.521475,2025-12-19T01:07:11.521475,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/exit_analysis.txt,backtest_results/AAPL_20251219_010704/exit_analysis.txt,exit_analysis.txt,.txt,DOC_TEXT,1063,0.001,2025-12-19T01:07:11.533475,2025-12-19T01:07:11.533475,TEST,0.95,"[""path contains 'test_'"", 'documentation file']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/position_heatmap.png,backtest_results/AAPL_20251219_010704/position_heatmap.png,position_heatmap.png,.png,OTHER,242580,0.2313,2025-12-19T01:07:12.073474,2025-12-19T01:07:12.073474,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010704/regime_analysis.json,backtest_results/AAPL_20251219_010704/regime_analysis.json,regime_analysis.json,.json,CONFIG_JSON,7562,0.0072,2025-12-19T01:07:11.537475,2025-12-19T01:07:11.537475,TEST,0.95,"[""path contains 'test_'"", 'config file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/AAPL_prediction_distribution.png,backtest_results/AAPL_20251219_010730/AAPL_prediction_distribution.png,AAPL_prediction_distribution.png,.png,OTHER,82833,0.079,2025-12-19T01:07:36.257467,2025-12-19T01:07:36.257467,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/backtest.pkl,backtest_results/AAPL_20251219_010730/backtest.pkl,backtest.pkl,.pkl,MODEL_PICKLE,49107,0.0468,2025-12-19T01:07:36.865466,2025-12-19T01:07:36.865466,ARTIFACT,0.95,"['model file type', ""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/backtest.png,backtest_results/AAPL_20251219_010730/backtest.png,backtest.png,.png,OTHER,97017,0.0925,2025-12-19T01:07:37.009466,2025-12-19T01:07:37.009466,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/backtest_daily_positions.csv,backtest_results/AAPL_20251219_010730/backtest_daily_positions.csv,backtest_daily_positions.csv,.csv,DATA_CSV,19126,0.0182,2025-12-19T01:07:39.077464,2025-12-19T01:07:39.077464,TEST,0.95,"[""path contains 'test_'"", 'data file type', ""name contains 'backtest_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/backtest_positions_hist.png,backtest_results/AAPL_20251219_010730/backtest_positions_hist.png,backtest_positions_hist.png,.png,OTHER,13453,0.0128,2025-12-19T01:07:39.169464,2025-12-19T01:07:39.169464,TEST,0.95,"[""path contains 'test_'"", ""name contains 'backtest_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/backtest_signals.csv,backtest_results/AAPL_20251219_010730/backtest_signals.csv,backtest_signals.csv,.csv,DATA_CSV,4002,0.0038,2025-12-19T01:07:39.077464,2025-12-19T01:07:39.077464,TEST,0.95,"[""path contains 'test_'"", 'data file type', ""name contains 'backtest_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/backtest_trades.csv,backtest_results/AAPL_20251219_010730/backtest_trades.csv,backtest_trades.csv,.csv,DATA_CSV,54161,0.0517,2025-12-19T01:07:39.073464,2025-12-19T01:07:39.073464,TEST,0.95,"[""path contains 'test_'"", 'data file type', ""name contains 'backtest_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/calibration_analysis.json,backtest_results/AAPL_20251219_010730/calibration_analysis.json,calibration_analysis.json,.json,CONFIG_JSON,3081,0.0029,2025-12-19T01:07:36.865466,2025-12-19T01:07:36.865466,TEST,0.95,"[""path contains 'test_'"", 'config file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/calibration_curve.png,backtest_results/AAPL_20251219_010730/calibration_curve.png,calibration_curve.png,.png,OTHER,32744,0.0312,2025-12-19T01:07:36.865466,2025-12-19T01:07:36.865466,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/confidence_analysis.json,backtest_results/AAPL_20251219_010730/confidence_analysis.json,confidence_analysis.json,.json,CONFIG_JSON,4413,0.0042,2025-12-19T01:07:36.401467,2025-12-19T01:07:36.401467,TEST,0.95,"[""path contains 'test_'"", 'config file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/confidence_sizing_comparison.json,backtest_results/AAPL_20251219_010730/confidence_sizing_comparison.json,confidence_sizing_comparison.json,.json,CONFIG_JSON,221,0.0002,2025-12-19T01:07:39.069464,2025-12-19T01:07:39.069464,TEST,0.95,"[""path contains 'test_'"", 'config file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/confidence_trade_log.csv,backtest_results/AAPL_20251219_010730/confidence_trade_log.csv,confidence_trade_log.csv,.csv,DATA_CSV,54161,0.0517,2025-12-19T01:07:36.409467,2025-12-19T01:07:36.409467,TEST,0.95,"[""path contains 'test_'"", 'data file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/dashboard.png,backtest_results/AAPL_20251219_010730/dashboard.png,dashboard.png,.png,OTHER,1165068,1.1111,2025-12-19T01:07:39.057464,2025-12-19T01:07:39.057464,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/drawdowns.csv,backtest_results/AAPL_20251219_010730/drawdowns.csv,drawdowns.csv,.csv,DATA_CSV,810,0.0008,2025-12-19T01:07:37.109466,2025-12-19T01:07:37.109466,TEST,0.95,"[""path contains 'test_'"", 'data file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/equity_comparison.csv,backtest_results/AAPL_20251219_010730/equity_comparison.csv,equity_comparison.csv,.csv,DATA_CSV,21414,0.0204,2025-12-19T01:07:37.089466,2025-12-19T01:07:37.089466,TEST,0.95,"[""path contains 'test_'"", 'data file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/equity_curve.png,backtest_results/AAPL_20251219_010730/equity_curve.png,equity_curve.png,.png,OTHER,73240,0.0698,2025-12-19T01:07:37.089466,2025-12-19T01:07:37.089466,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/exit_analysis.txt,backtest_results/AAPL_20251219_010730/exit_analysis.txt,exit_analysis.txt,.txt,DOC_TEXT,1063,0.001,2025-12-19T01:07:37.101466,2025-12-19T01:07:37.101466,TEST,0.95,"[""path contains 'test_'"", 'documentation file']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/position_heatmap.png,backtest_results/AAPL_20251219_010730/position_heatmap.png,position_heatmap.png,.png,OTHER,285539,0.2723,2025-12-19T01:07:37.637466,2025-12-19T01:07:37.637466,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_010730/regime_analysis.json,backtest_results/AAPL_20251219_010730/regime_analysis.json,regime_analysis.json,.json,CONFIG_JSON,7438,0.0071,2025-12-19T01:07:37.105466,2025-12-19T01:07:37.105466,TEST,0.95,"[""path contains 'test_'"", 'config file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/AAPL_prediction_distribution.png,backtest_results/AAPL_20251219_130042/AAPL_prediction_distribution.png,AAPL_prediction_distribution.png,.png,OTHER,90682,0.0865,2025-12-19T13:00:50.225143,2025-12-19T13:00:50.225143,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/backtest.pkl,backtest_results/AAPL_20251219_130042/backtest.pkl,backtest.pkl,.pkl,MODEL_PICKLE,11669,0.0111,2025-12-19T13:00:51.809873,2025-12-19T13:00:51.809873,ARTIFACT,0.95,"['model file type', ""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/backtest.png,backtest_results/AAPL_20251219_130042/backtest.png,backtest.png,.png,OTHER,63826,0.0609,2025-12-19T13:00:52.143974,2025-12-19T13:00:52.143974,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/backtest_daily_positions.csv,backtest_results/AAPL_20251219_130042/backtest_daily_positions.csv,backtest_daily_positions.csv,.csv,DATA_CSV,4035,0.0038,2025-12-19T13:00:55.089767,2025-12-19T13:00:55.089767,TEST,0.95,"[""path contains 'test_'"", 'data file type', ""name contains 'backtest_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/backtest_positions_hist.png,backtest_results/AAPL_20251219_130042/backtest_positions_hist.png,backtest_positions_hist.png,.png,OTHER,14434,0.0138,2025-12-19T13:00:55.256818,2025-12-19T13:00:55.256818,TEST,0.95,"[""path contains 'test_'"", ""name contains 'backtest_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/backtest_signals.csv,backtest_results/AAPL_20251219_130042/backtest_signals.csv,backtest_signals.csv,.csv,DATA_CSV,818,0.0008,2025-12-19T13:00:55.093842,2025-12-19T13:00:55.093842,TEST,0.95,"[""path contains 'test_'"", 'data file type', ""name contains 'backtest_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/backtest_trades.csv,backtest_results/AAPL_20251219_130042/backtest_trades.csv,backtest_trades.csv,.csv,DATA_CSV,11002,0.0105,2025-12-19T13:00:55.085693,2025-12-19T13:00:55.085693,TEST,0.95,"[""path contains 'test_'"", 'data file type', ""name contains 'backtest_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/calibration_analysis.json,backtest_results/AAPL_20251219_130042/calibration_analysis.json,calibration_analysis.json,.json,CONFIG_JSON,3040,0.0029,2025-12-19T13:00:51.809873,2025-12-19T13:00:51.809873,TEST,0.95,"[""path contains 'test_'"", 'config file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/calibration_curve.png,backtest_results/AAPL_20251219_130042/calibration_curve.png,calibration_curve.png,.png,OTHER,32744,0.0312,2025-12-19T13:00:51.809873,2025-12-19T13:00:51.809873,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/confidence_analysis.json,backtest_results/AAPL_20251219_130042/confidence_analysis.json,confidence_analysis.json,.json,CONFIG_JSON,2421,0.0023,2025-12-19T13:00:51.370707,2025-12-19T13:00:51.370707,TEST,0.95,"[""path contains 'test_'"", 'config file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/confidence_sizing_comparison.json,backtest_results/AAPL_20251219_130042/confidence_sizing_comparison.json,confidence_sizing_comparison.json,.json,CONFIG_JSON,219,0.0002,2025-12-19T13:00:55.077544,2025-12-19T13:00:55.077544,TEST,0.95,"[""path contains 'test_'"", 'config file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/confidence_trade_log.csv,backtest_results/AAPL_20251219_130042/confidence_trade_log.csv,confidence_trade_log.csv,.csv,DATA_CSV,11002,0.0105,2025-12-19T13:00:51.378832,2025-12-19T13:00:51.378832,TEST,0.95,"[""path contains 'test_'"", 'data file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/dashboard.png,backtest_results/AAPL_20251219_130042/dashboard.png,dashboard.png,.png,OTHER,896046,0.8545,2025-12-19T13:00:55.061247,2025-12-19T13:00:55.061247,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/drawdowns.csv,backtest_results/AAPL_20251219_130042/drawdowns.csv,drawdowns.csv,.csv,DATA_CSV,1012,0.001,2025-12-19T13:00:52.404736,2025-12-19T13:00:52.404736,TEST,0.95,"[""path contains 'test_'"", 'data file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/equity_comparison.csv,backtest_results/AAPL_20251219_130042/equity_comparison.csv,equity_comparison.csv,.csv,DATA_CSV,4344,0.0041,2025-12-19T13:00:52.376215,2025-12-19T13:00:52.376215,TEST,0.95,"[""path contains 'test_'"", 'data file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/equity_curve.png,backtest_results/AAPL_20251219_130042/equity_curve.png,equity_curve.png,.png,OTHER,57967,0.0553,2025-12-19T13:00:52.372140,2025-12-19T13:00:52.372140,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/exit_analysis.txt,backtest_results/AAPL_20251219_130042/exit_analysis.txt,exit_analysis.txt,.txt,DOC_TEXT,1061,0.001,2025-12-19T13:00:52.392512,2025-12-19T13:00:52.392512,TEST,0.95,"[""path contains 'test_'"", 'documentation file']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/position_heatmap.png,backtest_results/AAPL_20251219_130042/position_heatmap.png,position_heatmap.png,.png,OTHER,148445,0.1416,2025-12-19T13:00:52.934408,2025-12-19T13:00:52.934408,TEST,0.95,"[""path contains 'test_'""]",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_20251219_130042/regime_analysis.json,backtest_results/AAPL_20251219_130042/regime_analysis.json,regime_analysis.json,.json,CONFIG_JSON,1567,0.0015,2025-12-19T13:00:52.396587,2025-12-19T13:00:52.396587,TEST,0.95,"[""path contains 'test_'"", 'config file type']",False
/home/thunderboltdy/ai-stocks/python-ai-service/backtest_results/AAPL_gbm_only_20251218_221227/AAPL_prediction_distribution.png,backtest_results/AAPL_gbm_only_20251218_221227/AAPL_prediction_distribution.png,AAPL_prediction_distribution.png,.png,OTHER,81457,0.0777,2025-12-18T22:12:28.036551,2025-12-18T22:12:28.036551,TEST,0.95,"[""path contains 'test_'""]",False
